"PID";"Original tittel"
"CBEDFF19-D669-4BD6-B4D9-415EEFE94BB8";"CLE International"
"CBFAEC67-84A4-45C7-AECA-AF8B68BDAAD4";"Japan Scientific Societies Press"
"CBFD734A-0F3C-48C6-9DEF-3733E53AD848";"Editorial Sindéresis"
"CC09C28D-284E-4814-ACD9-801CE3C8852C";"Proceedings of International Conference on AI and Musical Creativity"
"CC155335-4F3B-4B6C-A6C9-0FD5F27C3F9F";"Vastapaino"
"CC1B4B8B-77E6-49A3-9667-052BECC87E00";"Staatliche Museen zu Berlin"
"CC2F0E32-6B1E-410F-8796-83B4DBEABFD4";"Electrical Engineering/Electronics, Computer, Communications and Information Technology Association"
"CC33D84D-D33F-4CCD-A109-9D6771C12CEB";"Kardamitsas Publications"
"CC368156-2092-4519-8618-4DD52BC73B3B";"CI-Premier Pte Ltd"
"CC631ADF-64DF-499A-9B35-BBC5C17FA3AD";"Peking University Press"
"CC67B9AE-9A65-4FB3-A7C7-3C6015A13ABF";"Publicacions URV"
"CC7F5C0D-FABE-478A-A966-57EB3AF45A05";"Hendrickson Publishers"
"CC86AF0F-F64D-4763-A5AC-509DFFFC7330";"Nyt Juridisk Forlag"
"CC8AA5E8-9DBB-47C7-8E97-24219E024ECD";"Linnaeus University Press"
"CC8ECA33-0ACA-4F2F-A02F-28BB80EFA6B4";"American Association for Marriage and Family Therapy"
"CC9029CC-2D6D-4E3C-A1BB-61814CCC196A";"International Conference on Machine Learning (ICML)"
"CC92B5C1-5EBB-4BD0-AA3C-CAC349D1C15A";"Vedams Books"
"CC94AE15-9288-4114-A7CF-20D24C1B3AC5";"Zondervan Academic"
"CCAD81A1-54EA-4477-9AFF-5EAA7A6DAD07";"TU Wien Academic Press"
"CD0A79D4-A5BD-4511-BFD4-FC8AEB59A54E";"Research Press"
"CD22E615-8D4B-4E0E-8CA1-F1D479902F48";"Verlag Königshausen & Neumann"
"CD332380-AA16-4625-A633-6AC8E330A652";"Land Ownership and Land Use Development"
"CD5C48E0-4A99-496D-AE13-CC3E5A07E82E";"International Centre for Theoretical Physics (ICTP)"
"CD64AD62-35A9-41B2-B1EF-3F12F6903A36";"Berkeley Slavic Specialties"
"CD689369-9465-4F13-9C6F-D1740E291BCE";"Mauro Baroni editore s.d."
"CDB342B3-895F-4E29-838A-991218633CF3";"Nakladatelství Masarykovy univerzity"
"CDC1F45D-2703-4251-A5F7-FC9EC915C486";"Avd. for molekylær cellebiologi"
"CDD28917-33C5-4E0E-88D2-EDB40B0DB653";"Weidler Buchverlag"
"CDEE8B72-D8BB-4E4B-8FA4-C72A286CCF4B";"Les Presses de Sciences Po"
"CDFBE7D6-83FF-40A2-AFB7-EB40C7CCDBDA";"American Speech-Language-Hearing Association"
"CDFCAC04-1C3C-4C84-831D-68D35AB968D4";"EUT Edizioni Università di Trieste"
"CDFD6C36-C585-4A54-AE92-0E786920F573";"University of Montenegro"
"CE008528-D14C-40E6-B1E5-AA9E02D9097A";"Paulinus Verlag"
"CE04F2B2-096E-40EA-9C5A-F2AEA3ABECAD";"Kew Publishing"
"CE101575-8014-4750-AD02-6FC19E42B7A2";"Verlag der Weltreligionen"
"CE131D01-ABF0-47AE-8718-7AAE41454750";"Lippincott Williams & Wilkins"
"CE204F66-DF69-4C8B-B144-DB1319E6F98F";"University of North Carolina Press"
"CE2F7ACE-5071-4070-8776-63DDA8F44472";"Franco Cesati"
"CE360BD8-115A-4361-AC28-6BE6CC3F7573";"University of Tennessee Press"
"CE3E5413-ECC5-4CA3-9F4D-A920FA458477";"Rutgers University"
"CE49BF25-E316-4B82-B2DD-D36BC895C428";"Ant N Sakkoulas Pulishers"
"CE5F4D64-FBAE-4A70-9A24-AC9101BA6C9B";"European Acoustics Association (EAA)"
"CE654460-2E78-4F8D-8142-B4E17AF0B095";"Rossijskaja nacional'naja biblioteka"
"CE6EF4B7-ECB5-49FE-9A27-94F284C8B191";"Edizioni Unicopli"
"CE6F79BE-60A3-42BE-B771-799EF3E7D4DD";"Imprint Academic"
"CE88A99A-42EE-460D-A02D-AB1733C96842";"British Institute of Archaeology at Ankara (BIAA)"
"CE8A1562-10A7-43F7-AF0F-4161E71C1F11";"European Commission Joint Research Centre"
"CE99BA1B-A9C0-40AD-973C-AB503FFE14D0";"Gordon and Breach Publishers"
"CEA3E34C-10CB-434A-885F-378BCE397806";"Ecole des hautes etudes en sciences"
"CEA6F65F-D785-4536-95CA-4DD10D75F403";"Saunders Elsevier"
"CED8D5FD-6B9D-4928-9270-915CEF5BD704";"Institutionen för matematik"
"CEDAEFB2-0B9F-4D98-BA7C-7D9B9CD1C950";"Mentor medier"
"CEE6F403-D7B0-494C-8468-FC94E508640F";"UNHCR"
"CEFF7469-B49E-4B6C-83EB-24EB09BF168F";"Institute of Race Relations"
"CF117CE5-CF1C-4890-A8DC-BDC36CEC335C";"Verlag für Polizeiwissenschaft"
"CF1F18F3-2529-4CE8-96D7-4D8A7274F439";"Nordic Logistics Research Network"
"CF2E4674-68CE-4CF9-9FB1-E44BDA57727E";"Association for the Advancement of Computing in Education (AACE)"
"CF490058-87BE-478C-B8CF-FD8A2C2CEF60";"Mercer University Press"
"CF62B576-C883-44B5-A45D-82256D6F8448";"Uppsala universitet"
"CF69EF16-265B-4D87-AB21-E540FB4EED8A";"Dmitrij Bulanin"
"CF747893-7B94-4DC4-96AD-D383416ABDD7";"Presses Universitaires de France"
"CF822646-174C-46A0-9ADE-9B9A362A2C53";"Blackwell Verlag"
"CF858E36-E9FE-4A41-A486-25B5A5E709AF";"International Computer Music Association"
"CF878022-EF70-4406-AE08-A4B1AE5CA00B";"ABC-CLIO"
"CF8DB845-666B-473F-8EDC-B35C90BE5EFF";"Westend Verlag"
"CF8FE307-BAA4-489C-85C1-CAEABAD861A1";"Agosto Foundation"
"CF96A487-E51F-41B4-8AF4-BF465B3BB7B3";"Innsbruck University Press"
"CF973661-C245-4572-8A1C-E258E68D89A8";"Clemson University Digital Press"
"CF99DB1B-4B5B-479B-92A6-BF54920AD0BD";"European Association of Urology"
"CFC3AEA1-3E09-4B90-8E4E-86597BC2685E";"UVK Verlagsgesellschaft"
"CFDFE975-533C-43E3-B73C-40456FB14C9A";"The American Foundry Society"
"CFECAB2F-6C74-4A9C-A20B-C28432686610";"Westermann Schulbuchverlag GmbH"
"CFECE32D-719A-417B-BF3F-D92F143C121C";"Cascades"
"CFFADF49-1643-4E97-8671-151BEB96E46E";"Commonwealth Secretariat"
"D00EF396-8831-4331-AA7D-0B689DD32F74";"SAGE Open"
"D015BD05-9771-49DA-B697-1FA23E51F6A4";"Editoral Grupo destiempos"
"D01D3DA0-1F58-4A92-8C26-FCD5836317AB";"The International Conference on Alkali-Aggregate Reaction in Concrete (ICAAR)"
"D03061EB-8F21-4A2F-B529-96284A65E67D";"Laaber-Verlag"
"D043C640-88EE-4062-A4DC-5D467802DE82";"Institute of Southeast Asian Studies"
"D04835DA-300C-43FF-8A7C-7F2857281C61";"Open University of Hong Kong Press"
"D051B886-79D8-40C4-AB78-415E9B9C249E";"Nordiska Afrikainstitutet"
"D0559427-C06D-4371-8DAB-F074C889D1A6";"Stevens Publishing Corp."
"D058B49B-F3F5-46D5-A3AB-58B1A9FFBBDC";"Ideea Europeana"
"D059581B-7B2B-46C5-88E0-B27AE793ADF0";"Edizioni Erickson"
"D0665F0D-85A5-4B90-8EFF-A36F09C54DCD";"Sage Publications"
"D07DCD50-B01F-4E66-86AF-3FF55802A2E5";"NILU"
"D08B44E4-E1A0-48E3-A7FD-F0E70363E360";"Focal Press"
"D08E2866-D78E-43FD-A05F-B28926C69A7B";"Kiepenheuer & Witsch"
"D0914E1F-6C08-40D2-B033-3A460BECCC21";"Ludwig von Mises Institute"
"D0C69FFA-9039-4E53-9922-0D43521E9FC0";"Shaker Media"
"D0CC505A-1A53-4AA1-B6C9-D886FE2E6351";"Fagbokforlaget"
"D0D58A00-0D77-4AB7-96B1-4E916289D9B5";"Hugvísindastofnun Háskóla Íslands"
"D0DF3594-D0A7-4D69-BB71-0847A7C67321";"Foundation for Cultural Review"
"D0E5A5B5-D46D-4F6D-8263-8A83D07E831E";"Edinburgh University Press"
"D0ECA053-C823-48B3-9115-338C737F84DD";"Kungliga Tekniska högskolan"
"D109843C-8C0D-49DB-B027-66F3C1464E15";"Presses Universitaires de Vincennes"
"D1164438-93E3-4B91-85F2-1C49E6DAE989";"Biblioteka Kultury Liberalnej"
"D11D89A7-601F-40AC-9BD9-DE240B5DAF09";"Fjellhaug Internasjonale Høgskole"
"D138EC21-EA40-4D2F-9838-14DC36B7A09D";"InterVarsity Press Academic"
"D13FB62C-D619-4051-97CC-A7304BE4872A";"Wissenschaftsverlag Vauk Kiel"
"D148D260-4646-411A-A47B-36CC88E93CAC";"Linköping University Electronic Press"
"D16B7174-6EBA-46D6-8874-69940FAC7ED4";"University of West Bohemia in Pilsen - Publishing Centre"
"D1728FA0-036A-47AF-A3C7-0820EFEBBAFB";"University of Iowa Press"
"D1D5E5D5-E9CD-40BD-A5D4-1E56BD78EA78";"Pacific Ancient and Modern Language Association"
"D1DA5237-F617-4614-93F4-1B86E3921140";"International Doctoral Research Centre"
"D1F49D17-937C-4C45-A025-3E060FAAC6DD";"Society of Business and Commerce, Keio University"
"D1FE2599-4A4F-45B9-A717-16FEA4C8F828";"Verlag Dr. Rudolf Habelt GMBH"
"D24533C5-E85A-4307-89FF-DBA46C6F37FE";"Medieval Institute Publications"
"D25921C0-16A4-4B03-9F4C-B8E533EA1D34";"E & FN Spon"
"D25D09CF-DD49-4CA6-8390-118FB35F8B96";"Nashboro Press, Ltd."
"D260F31E-0185-415E-838E-A37F3FBB858B";"Editorial de la Universitat Politècnica de València"
"D273E1C4-BBAC-4B5A-ADDC-29E52350D8DB";"International Association for Cross-Cultural Psychology"
"D29E69B3-B819-4E85-A8BC-87D7AD23B728";"Paul Geuthner"
"D2AA3BC6-EC18-4F76-A926-B63B7C35DF65";"Carocci editore"
"D2B204EB-634F-4C13-8B24-3E63C930C31A";"Norsk institutt for vannforskning (NIVA)"
"D2B9466B-E75C-402A-9EA2-D437F846E7D8";"Juta Publishers"
"D2F6E923-F83C-43AD-8566-43842A5C5689";"Institute of Sociology of the Academy of Sciences of the Czech Republic"
"D30AA6F5-035A-4AA1-ABF2-0433D96ED917";"Instituto Camões"
"D3416D75-6012-4441-9AA5-1E8D65FF4B4B";"Canadian Institute of Mining, Metallurgy and Petroleum"
"D38A4EF4-5ED3-491A-A3CD-004F4AF2566B";"BRIC - The Bergen Programme for Comparative studies on Resources, Institutions and Culture"
"D38A7191-40F1-40EA-9EB6-28F7288446F0";"Barkhuis"
"D39A0F18-D729-4B02-BEC7-B06D9FCD00C2";"Hyperion"
"D3AA3894-7E2C-4982-BF37-52E74EA7806F";"Cló Ollscoil na Banríona"
"D3ABBD62-188C-4427-B39B-2296F3051166";"Society for Industrial and Applied Mathematics"
"D3B64D0C-45BA-49D4-9362-60380DE840AA";"Roskilde Universitetsforlag"
"D3C75318-389D-4A43-B588-B72DC654D091";"Schüren Verlag"
"D3E4516D-CC4A-44B4-AF2B-D9A40C1EAB35";"The Geological Society of America"
"D3FD40E7-EA0C-4613-8E51-0952B6902157";"Edicions Bellaterra"
"D402F2CE-E7D9-4CF4-9784-67C8EC42130F";"Indian Council of Medical Research"
"D410B30B-8F12-4943-90C5-1EBE2168E1E6";"Verlag J.H. Röll"
"D416DB1E-2B43-451E-9AE3-69982ED92758";"Editorial El Manual Moderno"
"D4473E8F-1C35-4B0E-A272-9C6B6E85F89E";"Livpsic"
"D44C8C38-CD07-4583-9517-45A69AECE11D";"Newberry College"
"D456125C-AA39-464F-978C-8EA87CC3F98E";"Verdens hellige skrifter"
"D460AE10-5231-4C71-866A-F392B372749D";"Universal Edition"
"D46714C8-EA26-4F44-BA0B-37AFC82A6524";"Institute for Transportation Inc."
"D46DA1FE-263F-465C-94E1-42242BFA31D1";"Izdatel`skij dom 'Muravej'"
"D48B0750-D162-44D2-8776-E9DFA221FC60";"University of New Mexico Press (UNM Press)"
"D4B80259-E9F4-4596-A07D-3A12599352AD";"Menasseh ben Israel Instituut"
"D4D2F7F5-DCAF-4BAB-8BA9-CF481784CD43";"Proceedings of the International Conference on Movement Computing"
"D4E0FA67-EFA4-4333-ADFD-371F8EA4D6E7";"Lynne Rienner Publishers"
"D4F23AE8-E6E9-4ADF-ADCD-8D131F3A7A96";"Norwegian Medical Society"
"D50AE917-A3B0-41E8-91E2-7B42625BBCE2";"Univers enciclopedic"
"D518484F-6910-4918-9BCE-F24AE195293D";"Alpha Beta Sigma"
"D5209E7E-2770-413E-9D44-E1A378A5BBA0";"inScience Press"
"D5336711-2B4F-4EC5-B61C-4B576037399F";"Leonard Cheshire Disability"
"D53B8314-285E-4090-A372-2E1B92DC85EC";"Utviklingsfondet"
"D53D50A9-A130-4887-85CA-4196D9C3535C";"Academic Electronic Press"
"D55A6173-2003-42B0-AD0D-6ABFB49AFD22";"The Keats-Shelley Memorial Association"
"D55E930B-2EFC-4D79-B1EE-38C42095F17C";"Forlaget Kolon"
"D56F9065-A628-4FEF-9266-BE0E03D07348";"Glyndwr University"
"D5716943-974A-4770-A54D-03B335FED46B";"Sciyo"
"D57CCA19-015D-475E-B71C-EB6C5F3B00D8";"La Documentation française"
"D583C1AB-DD0F-40E2-A20D-A5BE38E1A402";"Bilingua GA Editions"
"D598F6DB-BD7C-4079-A80B-A8336A3FD149";"Xavier University"
"D59FFFF4-DC29-4083-9D99-9B848B69AA06";"Western Indian Ocean Marine Science Association (WIOMSA)"
"D5AC14BA-7F2F-4169-802B-5E341D7E12E6";"Les Presses Universitaires du Mirail"
"D5DE6001-446F-4601-A0B6-0739BA36B9F5";"University of Tennessee at Martin"
"D5F8B2EC-2668-4F5D-93B4-91779EC8D830";"University of Milan"
"D5FEEFBC-0C45-43C8-AD4E-A828DDA8E618";"Athena Verlag"
"D61B0D47-C78A-48DC-8537-3AD87DEF4D5B";"Norges teknisk-naturvitenskapelige universitet"
"D6263C19-7381-4A9F-921F-F67CF9062230";"Lutheran Theological Seminary"
"D635447C-31B0-494F-B0A3-0099321874DE";"Didaktika Norsk Forlag"
"D662E6C5-4EF9-45DF-A771-68C3167E545E";"Norwegian Society of Ergonomics and Human Factors - NEHF"
"D668183C-BC0D-403D-8985-F2DFF4E39C93";"SPACE European Network for Business Studies and Languages"
"D674910F-807A-4544-96D7-B4F9EBB0B322";"Hentrich & Hentrich"
"D6875195-0143-419E-A77A-77781E5ED3AD";"Gaidaros Forlag AS"
"D696395F-5D98-4DA1-88CF-98B4C4332AB5";"New York University Press"
"D6AD83A1-5812-47E7-B7F3-1045CCCEB501";"Vittorio Klostermann Verlag"
"D6BB8FE1-80FB-4FB3-BBD7-1E902A65AF1E";"St. Petersburg University Press"
"D6C12B00-2652-4F46-966A-E13B151043DE";"Anthony J. Jannetti Inc"
"D6DBF1EC-8E88-44C9-84EE-05D1B16B2E36";"Ediciones Universidad de Salamanca"
"D6ECD4E5-EB74-4181-8E30-D8610B78B23F";"Forlaget Liljebjerget"
"D6F602E6-1423-41E9-8EC8-443D48980D10";"Scripsi Society"
"D724071F-1B7E-4AAA-B4C8-CEFF93422192";"Goldsmiths Press"
"D72AE617-297F-401F-A2BB-95033150C520";"Versita"
"D72EA277-4444-44DD-9BEE-DCB5A1C855A3";"EEMCS EPrints Service"
"D73F1E22-F9B9-4344-B993-3F15D2EB8B3C";"Venture Publishing INC"
"D74242A9-3A9A-4125-A720-7A8EF8777126";"Studium Press"
"D7427DF2-5084-4020-90DB-094F81032B4B";"Forlaget ANIS"
"D75AFE82-6C09-4937-84D1-7D42BD013D5D";"PennWell Books"
"D7738BAC-2287-422D-B9BC-30558E0D5EF3";"Beltz Juventa"
"D7770A0A-2E4C-4D87-81A7-B1CAFA3DB21B";"Universidad Autónoma de Guerrero"
"D787D5BE-7A15-479A-AD20-5A96DAE9A8E2";"Bokbyen forlag"
"D790CD92-EFFE-46DF-9AC2-686C7E46413B";"Verlag Franz Philipp Rutzen"
"D7B0CE4D-60FA-4214-AB9C-400B3462DD58";"European institute of public administration"
"D7C74D73-5BE8-427D-B815-4880089AA6A4";"De Gruyter Saur"
"D7C7B6F2-0BF9-4399-9ABA-EE1D36E41DCF";"Physical society of Japan"
"D7D59FE6-FA39-450A-8D64-C05ACAAC5F24";"Stockholm University"
"D7F85959-828B-4A58-82D6-DA2E693DE856";"University of Queensland Press"
"D7FD9133-FFAC-4871-A630-1C2E9DE4224C";"Lomonosov Publishing House"
"D820BD9F-E097-469E-A119-7EED684AFE91";"IUDICIUM Verlag GmbH"
"D8216EE2-E003-4649-9C4D-E52CC24AB1D1";"Enrich Professional Publishing"
"D8253A6B-F8C1-4EA1-A8ED-B66C2041D012";"Centre Jean Bérard"
"D83FFAEE-556F-4E0C-8239-88964F912E11";"Cappelen Damm AS"
"D84BD0B5-1900-421D-9541-0DCD76E66372";"Institute of Geography"
"D88B989E-9251-487C-B1E0-F379B3741E66";"The Thoreau Society"
"D88C0DE6-AF60-44BE-B231-A2E47F4AFE53";"Interdepartemental Committee on Comparative literature, Texas technological College"
"D88F0CC3-91AE-4560-8F1B-20B47B940E67";"WSOY"
"D8B37EB1-0690-4359-9EC7-2B01628E3590";"Forlaget Unge Pædagoger"
"D8BE7B3D-B4F2-42D8-96B2-C21D6C944E9B";"South African Veterinary Association"
"D8C945E4-FCED-4AE3-84DD-6D09A07E269B";"Food and Agriculture Organization of the United Nations (FAO)"
"D8CA92FE-AA1D-464D-BE17-1048F7688346";"Dialogos Förlag"
"D9486F46-BC59-4369-9A3B-3306B61B215A";"Medknow Publications"
"D964A31F-D1CC-4AB1-AE51-E74E6D2D5509";"National Broadcasting Service"
"D9816758-766E-4DE8-9BD7-673276AEE18D";"Universus Academic Press"
"D9992500-0365-4741-AF39-077946A4ECF2";"Nowe Horizonty"
"D99F4B06-8D0C-4C04-A45F-626120813344";"Paternoster Press"
"D99F57C2-6085-4B0D-A1D1-C5D3D7BBEE9B";"Ken Peffers"
"D9A1494B-A9CB-4BF3-946B-0948A46C5C50";"Acoustical Society of America (ASA)"
"D9A3CED2-06EB-4A9F-B2C1-1F592478A688";"Verlag Philipp von Zabern"
"D9BEAFF2-CBE5-4124-B8BC-4CB48F5CC9D8";"07 Gruppen"
"D9C19EC0-6E1F-4FD0-B326-A5E548C6C292";"Cardiological Society of India"
"D9E024A0-845D-4982-B59D-EBB9151E3850";"Arkeologisk Museum i Stavanger"
"D9E7B5EA-097D-4685-9B54-F67B399F70A3";"Asociación para la Enseñanza del Español como Lengua Extranjera - ASELE"
"D9ED9547-15BF-4DFD-8FEC-9C1A707B7813";"BAR Publishing"
"D9FC8061-28D8-4DDD-BE7E-DDDF0F22913C";"Artech House"
"DA2C8A02-7437-463C-B2C4-3615FD166143";"Presses de L'Université du Québec"
"DA2D52AA-8513-4A51-B41E-3858DA9EDB00";"Passive & Low Energy Architecture"
"DA3143C4-9528-445A-9613-18A30240885C";"Shipra"
"DA374248-7142-4BA5-B4D7-98B21076DB55";"International Institute of Anticancer Research"
"DA3B0671-24B0-4196-B211-5DB4236ED59F";"Department of Mathematics"
"DA428841-D441-4268-8360-291C1B1EFDE4";"Techne Press"
"DA4C3C33-C5B1-4024-A9D8-0D25D5D876E5";"NACE International"
"DA4DFEC8-E07C-496A-896C-3C5E5E109A81";"St. Ives"
"DA5FDA7D-53C2-423E-B705-6F4BE8B1BDE3";"Editions du Centre Pompidou"
"DA831BBC-DD1C-4E06-ACA0-48DE8046FB26";"Universitetsforlaget"
"DA95579E-3162-4072-8B87-026779EFEF02";"International Association of Engineers"
"DA969546-35A9-4495-9391-EC68F24B9DD4";"Verlag Ernst und Werner Gieseking"
"DAD03686-DE30-43F9-BC27-F05DC5F02093";"Vitasta"
"DAD6B6EF-ED22-47D9-A4A1-D5CE02071428";"Abramis Academic Publishing"
"DAF8FDBA-0F1F-45FB-BA22-219920FE7894";"Instituto della Enciclope dia Italiana"
"DB014EC4-6F34-4375-B22E-5A8700B9AA0A";"Mississippi State University"
"DB06D25D-13A4-46DB-B179-F8BA7D57A9DE";"Universitetet i Ostrava"
"DB0E8A3D-CF5A-4989-A8C9-A77C5F6C1D4A";"Nakladatelstvi Lidove noviny"
"DB1B17B3-1CA4-4A7A-9CDC-292FDD7B4BE5";"UiT Norges arktiske universitet"
"DB2B43B9-DD73-4128-B593-24EFBFBDDB15";"Institute of English and American Studies, University of Debrecen"
"DB3388FE-FB77-486C-A20B-D9FBC151EBCB";"Nordic Centre for Welfare and Social Issues (NVC)"
"DB3DEE0E-E99B-4B60-B0E4-CAA00EEA99C9";"Proceedings of Conference on Systems Engineering Research (CSER)"
"DB4483D5-7FED-46F1-BDC1-0A685A3E3914";"Labyrinth Press"
"DB4FC03B-278D-4D99-B17C-F1E2634EF9D3";"English Department, St. John's University"
"DB7256E3-0EEC-45DF-A817-4137870129C6";"LexisNexis Butterworths"
"DB758951-A032-4EFA-A345-2B529C91C89E";"Tell Forlag"
"DB8EF375-CF32-4927-91F9-07D023CBE205";"University of Delaware Press"
"DB926A57-ACD8-4DFC-8CA0-F065F2BC06ED";"Pace University Press"
"DB935607-8335-49FB-8FD7-40BF553BA935";"IDRC Books"
"DB9A14E4-FAA9-4B97-9163-CF80C77BF2A0";"Ashgate"
"DB9DC39D-5097-49F9-8890-D9E77205A510";"Det teologiske Menighetsfakultet"
"DBA43FBB-1B4E-4D88-9263-08DF76475909";"Ehrenpreis Center for Swift Studies"
"DBAA461C-9B60-4F3C-9FF9-2FB75BF20D76";"Éditions de l'Herne"
"DBB4336E-DEEF-4441-B431-FDB7C3750896";"Language Science Press"
"DBB67BC8-BC9A-4F37-9B70-C9D3597BE8D6";"Indian National Science Academy"
"DBC94240-3E77-40A3-9DB2-FD6D9C904D27";"Hauschild Verlag"
"DBD3761F-E809-4A6A-BD16-C44B483C8FA1";"Delmar Cengage Learning"
"DBE50AC8-009E-490D-9EA4-C081DADF8186";"American Institute of Chemical Engineers"
"DBEFFDCC-02D4-4AFC-821A-9D4CB34E8B74";"International Centre for Ethnic Studies"
"DBF22F2E-3636-416E-9654-C002EB819A97";"National Taiwan University Press"
"DC05E0C0-4478-4EDF-AB6E-76134F0825D6";"The Clifton Antiquarian Club"
"DC0CC2BD-33FB-46DD-B38B-25EF939E1B05";"Grune & Stratton"
"DC13A42F-0E23-465E-91F7-BD9E23470291";"The Association for Tourism and Leisure Education"
"DC1C399F-5DB0-469F-A818-E9B868DFC77F";"Nauka"
"DC21B285-F944-4DCE-894B-07D9D3AAC2B7";"Glänta produktion"
"DC3EEEBA-C8B0-40E9-98A1-7554F985F36E";"Artois Presses Université"
"DC54842B-BF7E-41EB-BFAE-86A1788967E1";"Van Haren Publishing"
"DC566BF8-4EB3-4981-A0CA-C10FEE15D2F5";"Polimetrica"
"DC61373A-913B-4F51-AB4A-C784CA36D842";"CSREA Press"
"DC6EDA0B-8ECC-4B4D-9E49-4314CCBAF4CE";"Hong Kong Academy of Medicine Press"
"DC752087-7122-4D3A-9E4F-382AA2F39D2C";"Springer Nature"
"DC88E411-C585-4A80-BEEE-1E32DC723E91";"Fungiflora"
"DCA57D42-06E8-436A-93E3-7ED2DCC63FD6";"Karlstads universitet"
"DCA76D66-0F4E-47FD-82D1-0CEFF77F10C5";"Vidarforlaget AS"
"DCA88759-030E-4C8E-99E5-78D60D556E60";"Centro de Estudios Politicos y Constitucionales"
"DCC211B0-B097-4058-9963-513C6163A602";"Bunshindo"
"DCCF2D20-DDE4-4C46-AC2B-5B3F59F98EC7";"University of Salford"
"DCD21FC7-7465-4636-AB79-9C15C884BE59";"Russell House Publishing"
"DCD67C40-09BE-42C8-959F-E497C0C09D0F";"Orienta Edizioni"
"DCEF847E-9E8D-45DD-9C7C-89B077CC88AC";"Orient BlackSwan"
"DCF4D858-B485-4538-90DB-D0FD863B2714";"Rhodes University"
"DD0313B4-D497-4BB9-ABAB-ED3A9F50DC55";"Berliner Wissenschafts-Verlag GmbH"
"DD075B21-978F-4928-95BE-6B6C2CE020E8";"University of Macerata  Press publisher"
"DD2143DC-D89F-4795-AF96-AC339A6F8A7C";"ENS Editions"
"DD24C4F2-0EDF-438B-AF20-917A13EE1B92";"Columbia University Press"
"DD5775B7-BABB-417C-BEC2-ABE2106D63C2";"Scientific Committee on Antarctic Research (SCAR)"
"DD65181A-45C5-4AC5-BA52-6FF05A58EE33";"Praeger"
"DD73CC2B-AFCC-4714-B851-C7BED5829147";"University Press of Kansas"
"DD77618B-6D9A-4214-8994-6DD764AA44DA";"Plenum Publishing"
"DD7BBDE7-5704-4C71-9909-D3BD31E596B2";"Brinkmann und Bose Verlag"
"DD9D801D-B128-4C62-AEE6-06FC0FE61B26";"Transportøkonomisk institutt"
"DDA233DD-7096-496C-A955-554B3121BBBB";"Verlag Fassbaender"
"DDA9A1E0-3AEE-4109-9597-F610C62D5A12";"Technical University of Crete Chania Crete Greece"
"DDD94582-19F9-4C51-BEE9-443564856041";"Continuum"
"DDE12DF3-E602-4F6A-9959-E47FA4304853";"Harwood Academic"
"DDE87F08-1E11-4D39-AD9A-F3D97C8FA30B";"Instituto Superior Técnico. Departamento de Engenharia Civil/Arquitectura"
"DDEB09BE-F9C5-4429-845A-91E4FAC362C1";"Fabrizio Serra Editore"
"DDEC627D-548B-4AEB-A231-AC99DAE1697A";"Edições ASA"
"DDFE39A1-CAD6-4550-ADF3-866682CA5319";"BUR Rizzoli"
"DE1B8C72-A6E3-4EC3-B3DA-AEDDB66860EB";"Turia + Kant"
"DE31E213-CBF0-4BD9-9FD8-5A99B1DA72B0";"TransFe:r Forlag"
"DE3C3496-B1F5-4904-910F-3DA184E46D27";"Effata Editrice"
"DE43CF10-1470-4015-98D7-D2A9217FD61A";"Molin & Sorgenfrei Akademiska"
"DE526667-839D-4518-988F-D756B6987E96";"Vilniaus universiteto leidykla"
"DE9B97FB-F227-4FDC-953D-66F3F441B6FE";"Krutt Forlag"
"DEF5F6D2-F9FC-4710-AADF-2EE220E8CABF";"Szent István Társulat"
"DEFCC939-721E-42E2-90B2-1E325A45A922";"American Science Press Inc."
"DF0AC53D-3A96-4741-BF87-5B7D5E294A47";"American Scientific Publishers"
"DF14170D-2F5D-4402-82DD-92CA228387D2";"EDIZIONI PLUS  Pisa University Press"
"DF14B3ED-6873-4F6D-BEED-E6A7E002F553";"Canadian Consortium on Human Security"
"DF21B775-FE7A-41A0-864B-E3A0153CC758";"Council for British Research in the Levant (CBRL) Publishing"
"DF2497CD-C93B-4727-A430-1DF557E9F76E";"Caister Academic Press"
"DF253253-FDF1-48A7-83F7-469262DFAD96";"VNIRO Publishing"
"DF3FB68B-F613-4D6F-90D5-38FEC2A61A41";"American Society for Testing & Materials (ASTM) International"
"DF41BF48-0E78-495B-AA7E-94A2E730C0A5";"Riksantikvaren"
"DF5FEDC9-0833-4002-9CE1-9CA309830BAC";"Yokohama Publishers"
"DF720385-159C-4025-A05E-4FA09948112A";"Transit AS"
"DFA2CC11-4E0E-4FD5-B893-FB8EC820ADBB";"Geneva Centre for the Democratic Control of Armed Forces"
"DFA86E44-5346-49B0-8E68-402BD3814D97";"Unternehmensbereich ecomed Medizin"
"DFB02B7E-84E1-44DA-835F-2EC2D17095BA";"Wyndham Lewis Society"
"DFD1F0E1-89BC-4007-9E4B-983D232C94E6";"Didymos-Verlag"
"DFE2333C-85BD-4885-8350-B668E8CD6B2D";"Frontiers Media S.A."
"DFF384CC-E53C-4D91-B5DC-0145ACF4974B";"School of International Studies"
"DFFB6138-D836-4009-AAD7-C0979611065A";"Catholic University of America Press"
"DFFEABC8-572B-41B7-9F14-FD4DF19C1CDD";"D. Reidel Publishing Group"
